"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"DSV97TB7","journalArticle","2017","Stothart, Cary; Clement, Andrew; Brockmole, James R.","Satisfaction in motion: Subsequent search misses are more likely in moving search displays","Psychonomic Bulletin & Review","","1069-9384, 1531-5320","10/gc9m3g","https://link.springer.com/article/10.3758/s13423-017-1300-1","People often conduct visual searches in which multiple targets are possible (e.g., medical X-rays can contain multiple abnormalities). In this type of search, observers are more likely to miss a second target after having found a first one (a subsequent search miss). Recent evidence has suggested that this effect may be due to a depletion of cognitive resources from tracking the identities and locations of found targets. Given that tracking moving objects is resource-demanding, would finding a moving target further increase the chances of missing a subsequent one? To address this question, we had participants search for one or more targets hidden among distractors. Subsequent search misses were more likely when the targets and distractors moved throughout the display than when they remained stationary. However, when the found targets were highlighted in a unique color, subsequent search misses were no more likely in moving displays. Together, these results suggest that the effect of movement is likely due to the increased cognitive demands of tracking moving targets. Overall, our findings reveal that activities that involve searching for moving targets (e.g., driving) are more susceptible to subsequent search misses than are those that involve searching for stationary targets (e.g., baggage screening).","2017-05-08","2020-10-18 17:38:35","2020-10-18 17:38:35","2017-05-17 15:48:28","1-7","","","","","Psychon Bull Rev","Satisfaction in motion","","","","","","","en","","","","","link.springer.com","","https://osf.io/aqehj/?view_only=e617d57f7bdb4d0995016a39ff69fe50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7JMQVPCJ","journalArticle","2017","Bell, Raoul; Röer, Jan P.; Marsh, John E.; Storch, Dunja; Buchner, Axel","The Effect of Cognitive Control on Different Types of Auditory 					Distraction","Experimental Psychology","","1618-3169","10/gbvr7b","http://econtent.hogrefe.com/doi/abs/10.1027/1618-3169/a000372",". Deviant as well as changing auditory distractors 					interfere with short-term memory. According to the duplex model of auditory 					distraction, the deviation effect is caused by a shift of attention while the 					changing-state effect is due to obligatory order processing. This theory 					predicts that foreknowledge should reduce the deviation effect, but should have 					no effect on the changing-state effect. We compared the effect of foreknowledge 					on the two phenomena directly within the same experiment. In a pilot study, 					specific foreknowledge was impotent in reducing either the changing-state effect 					or the deviation effect, but it reduced disruption by sentential speech, 					suggesting that the effects of foreknowledge on auditory distraction may 					increase with the complexity of the stimulus material. Given the unexpected 					nature of this finding, we tested whether the same finding would be obtained in 					(a) a direct preregistered replication in Germany and (b) an additional 					replication with translated stimulus materials in Sweden.","2017-06-29","2020-10-18 17:38:35","2020-10-18 17:38:35","2017-07-10 17:12:58","1-10","","","","","Experimental Psychology","","","","","","","","","","","","","econtent.hogrefe.com (Atypon)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VI25Z94B","journalArticle","2017","Axt, Jordan; Trawalter, Sophie","Whites demonstrate anti-Black associations but do not reinforce them","Journal of Experimental Social Psychology","","0022-1031","10/f9389m","http://www.sciencedirect.com/science/article/pii/S002210311630470X","White people often associate Black people with negative information and outcomes. At the same time, many White people value not being or appearing prejudiced. In an inter-race context, these two forces may conflict. Whites may be better able to acquire anti-Black associations that align with their existing explicit or implicit attitudes, but may be unmotivated to strengthen these associations because they oppose their egalitarian values. Across five studies (N &gt; 1100) including two pre-registered designs, Whites given a learning task were better able to initially acquire anti-Black racial associations but were unable or unwilling to then reinforce these associations. Conversely, Whites were less able to initially acquire pro-Black racial associations but then acquired and strengthened these associations. Finally, Whites were still unwilling or unable to reinforce anti-Black associations even when given a non-racial justification to do so. These results highlight the distinct but related influences of attitudes and prejudice concerns on race-related behavior.","2017-05","2020-10-18 17:38:35","2020-10-18 17:38:35","2017-01-03 14:59:01","8-18","","","70","","Journal of Experimental Social Psychology","","","","","","","","","","","","","ScienceDirect","","https://osf.io/q2vwd/","","C:\Users\hmosh\Zotero\storage\9X6IVR3C\S002210311630470X.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WEKQGUS2","journalArticle","2017","Lehmann, Gabrielle K.; Calin-Jageman, Robert J.","Is Red Really Romantic?","Social Psychology","","1864-9335","10/gbphp5","http://econtent.hogrefe.com/doi/abs/10.1027/1864-9335/a000296",". Red has been reported to enhance attraction for women 					rating men (Elliot et al., 					2010) and men rating women (Elliot & Niesta, 2008). We replicated one of these studies 					online and in-person. To ensure rigor, we obtained original materials, planned 					for informative sample sizes, pre-registered our study, used a positive control, 					and adopted quality controls. For men, we found a very weak effect in the 					predicted direction (d = 0.09, 95% CI 					[−0.17, 0.34], N = 242). For women, we 					found a very weak effect in the opposite direction 					(d = −0.09, 95% CI [−0.30, 0.12], 						N = 360). The original studies may have 					overestimated the red effect, our studies may be an underestimate, or there 					could be strong moderation of the effect of red on attraction.","2017-05-05","2020-10-18 17:38:35","2020-10-18 17:38:35","2017-05-17 15:54:09","1-10","","","","","Social Psychology","","","","","","","","","","","","","econtent.hogrefe.com (Atypon)","","https://osf.io/c6n74/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9V28DU45","journalArticle","2017","Balzarini, Rhonda N.; Campbell, Lorne; Kohut, Taylor; Holmes, Bjarne M.; Lehmiller, Justin J.; Harman, Jennifer J.; Atkins, Nicole","Perceptions of primary and secondary relationships in polyamory","PLOS ONE","","1932-6203","10/f9822s","http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0177841","In consensually non-monogamous relationships there is an open agreement that one, both, or all individuals involved in a romantic relationship may also have other sexual and/or romantic partners. Research concerning consensual non-monogamy has grown recently but has just begun to determine how relationships amongst partners in consensually non-monogamous arrangements may vary. The current research examines this issue within one type of consensual non-monogamy, specifically polyamory, using a convenience sample of 1,308 self-identified polyamorous individuals who provided responses to various indices of relationship evaluation (e.g. acceptance, secrecy, investment size, satisfaction level, commitment level, relationship communication, and sexual frequency). Measures were compared between perceptions of two concurrent partners within each polyamorous relationship (i.e., primary and secondary partners). Participants reported less stigma as well as more investment, satisfaction, commitment and greater communication about the relationship with primary compared to secondary relationships, but a greater proportion of time on sexual activity with secondary compared to primary relationships. We discuss how these results inform our understanding of the unique costs and rewards of primary-secondary relationships in polyamory and suggest future directions based on these findings.","2017-05-18","2020-10-18 17:38:35","2020-10-18 17:38:35","2017-05-31 20:29:37","e0177841","","5","12","","PLOS ONE","","","","","","","","","","","","","PLoS Journals","","https://osf.io/bgtuy/","","","","","e; g; b; c; a; k; R; P; F; h; i; l; m; n; o; S; t; u; y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3FJZ75MI","journalArticle","2017","Okimoto, Tyler; Yates, Miriam","Exposure to minority group role model failure informs expectations about expectations of career related outcomes","Open Science Framework","","","None","https://osf.io/x8p2g/","Hosted on the Open Science Framework","2017-06-11","2020-10-18 17:38:35","2020-10-18 17:38:35","2018-06-20 20:02:09","","","","","","","","","","","","","","en","","","","","osf.io","","00000","","","","⚠️ Invalid DOI; ⚠️Invalid DOI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BI5X9DI9","journalArticle","2017","Kuipers, Mirte A. G.; Beard, Emma; West, Robert; Brown, Jamie","Associations between tobacco control mass media campaign expenditure and smoking prevalence and quitting in England: a time series analysis","Tobacco Control","","0964-4563, 1468-3318","10/gbkx36","http://tobaccocontrol.bmj.com/content/early/2017/06/29/tobaccocontrol-2017-053662","Background It has been established that mass media campaigns can increase smoking cessation rates, but there is little direct evidence estimating associations between government expenditure on tobacco control mass media campaigns and smoking cessation. This study assessed the association over 8 years between mass media expenditure in England and quit attempts, smoking cessation and smoking prevalence. Methods Autoregressive integrated moving average modelling with exogenous variables (ARIMAX) was applied to monthly estimates from the Smoking Toolkit Study between June 2008 and February 2016. We assessed the association between the trends in mass media expenditure and (1) quit attempts in the last two months, (2) quit success among those who attempted to quit and (3) smoking prevalence. Analyses were adjusted for trends in weekly spending on tobacco by smokers, tobacco control policies and the use of established aids to cessation. Results Monthly spending on mass media campaigns ranged from nothing to £2.4 million, with a mean of £465 054. An increase in mass media expenditure of 10% of the monthly average was associated with a 0.51% increase (of the average) in success rates of quit attempts (95% CI 0.10% to 0.91%, p=0.014). No clear association was detected between changes in mass media expenditure and changes in quit attempt prevalence (β=–0.03, 95% CI –2.05% to 2.00%, p=0.979) or smoking prevalence (β=–0.03, 95% CI –0.09% to 0.03%, p=0.299). Conclusion Between 2008 and 2016, higher monthly expenditure on tobacco control mass media campaigns in England was associated with higher quit success rates.","2017-06-30","2020-10-18 17:38:35","2020-10-18 17:38:35","2017-07-10 17:14:43","tobaccocontrol-2017-053662","","","","","","Associations between tobacco control mass media campaign expenditure and smoking prevalence and quitting in England","","","","","","","en","© Article author(s) (or their employer(s) unless otherwise stated in the text of the article) 2017. All rights reserved. No commercial use is permitted unless otherwise expressly granted.. This is an Open Access article distributed in accordance with the terms of the Creative Commons Attribution (CC BY 4.0) license, which permits others to distribute, remix, adapt and build upon this work, for commercial use, provided the original work is properly cited. See: http://creativecommons.org/licenses/by/4.0/","","","","tobaccocontrol.bmj.com","","https://osf.io/ys6ct/","","","http://www.ncbi.nlm.nih.gov/pubmed/28667091","","tobacco control; ARIMA; campaigns; mass media; smoking prevalence; time-series","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VBP77PH4","journalArticle","2017","Caruso, Eugene M.; Shapira, Oren; Landy, Justin F.","Show Me the Money: A Systematic Exploration of Manipulations, Moderators, and Mechanisms of Priming Effects","Psychological Science","","0956-7976","10/gbsdpz","http://journals.sagepub.com/doi/abs/10.1177/0956797617706161","A major challenge for accumulating knowledge in psychology is the variation in methods and participant populations across studies in a single domain. We offer a systematic approach to addressing this challenge and implement it in the domain of money priming. In three preregistered experiments (N = 4,649), participants were exposed to one of a number of money manipulations before completing self-report measures of money activation (Study 1); engaging in a behavioral-persistence task (Study 3); completing self-report measures of subjective wealth, self-sufficiency, and communion-agency (Studies 1–3); and completing demographic questions (Studies 1–3). Four of the five manipulations we tested activated the concept of money, but, contrary to what we expected based on the preponderance of the published literature, no manipulation consistently affected any dependent measure. Moderation by sociodemographic characteristics was sparse and inconsistent across studies. We discuss implications for theories of money priming and explain how our approach can complement recent efforts to build a reproducible, cumulative psychological science.","2017-07-05","2020-10-18 17:38:35","2020-10-18 17:38:35","2017-07-11 14:23:06","0956797617706161","","","","","Psychol Sci","Show Me the Money","","","","","","","en","","","","","SAGE Journals","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D9VAADKJ","journalArticle","2017","Syrjänen, Elmeri; Liuzza, Marco Tullio; Fischer, Håkan; Olofsson, Jonas K.","Do Valenced Odors and Trait Body Odor Disgust Affect Evaluation of Emotion in Dynamic Faces?","Perception","","0301-0066","10/gb2ghx","http://journals.sagepub.com/doi/abs/10.1177/0301006617720831","Disgust is a core emotion evolved to detect and avoid the ingestion of poisonous food as well as the contact with pathogens and other harmful agents. Previous research has shown that multisensory presentation of olfactory and visual information may strengthen the processing of disgust-relevant information. However, it is not known whether these findings extend to dynamic facial stimuli that changes from neutral to emotionally expressive, or if individual differences in trait body odor disgust may influence the processing of disgust-related information. In this preregistered study, we tested whether a classification of dynamic facial expressions as happy or disgusted, and an emotional evaluation of these facial expressions, would be affected by individual differences in body odor disgust sensitivity, and by exposure to a sweat-like, negatively valenced odor (valeric acid), as compared with a soap-like, positively valenced odor (lilac essence) or a no-odor control. Using Bayesian hypothesis testing, we found evidence that odors do not affect recognition of emotion in dynamic faces even when body odor disgust sensitivity was used as moderator. However, an exploratory analysis suggested that an unpleasant odor context may cause faster RTs for faces, independent of their emotional expression. Our results further our understanding of the scope and limits of odor effects on facial perception affect and suggest further studies should focus on reproducibility, specifying experimental circumstances where odor effects on facial expressions may be present versus absent.","2017-07-14","2020-10-18 17:38:34","2020-10-18 17:38:34","2017-07-18 14:07:59","0301006617720831","","","","","Perception","","","","","","","","en","","","","","SAGE Journals","","Citation Key: syrjanen_valenced_2017 https://osf.io/afsc6/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"US5ECNG5","journalArticle","2017","Whillans, Ashley V.; Dunn, Elizabeth W.; Smeets, Paul; Bekkers, Rene; Norton, Michael I.","Buying time promotes happiness","Proceedings of the National Academy of Sciences","","0027-8424, 1091-6490","10/gbsrgj","http://www.pnas.org/content/early/2017/07/18/1706541114","Around the world, increases in wealth have produced an unintended consequence: a rising sense of time scarcity. We provide evidence that using money to buy time can provide a buffer against this time famine, thereby promoting happiness. Using large, diverse samples from the United States, Canada, Denmark, and The Netherlands (n = 6,271), we show that individuals who spend money on time-saving services report greater life satisfaction. A field experiment provides causal evidence that working adults report greater happiness after spending money on a time-saving purchase than on a material purchase. Together, these results suggest that using money to buy time can protect people from the detrimental effects of time pressure on life satisfaction.","2017-07-24","2020-10-18 17:38:34","2020-10-18 17:38:34","2017-07-28 13:42:44","201706541","","","","","PNAS","","","","","","","","en","","","","","www.pnas.org","","Citation Key: whillans_buying_2017-1 https://osf.io/z6q4j/","","","","","well-being; happiness; money; time","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SQ374EEV","journalArticle","2017","Aydin, Nilüfer; Agthe, Maria; Pfundmair, Michaela; Frey, Dieter; DeWall, Nathan","Safety in Beauty","Social Psychology","","1864-9335","10/ggb88g","http://econtent.hogrefe.com/doi/full/10.1027/1864-9335/a000311",". Individuals regularly exhibit antisocial responses after 					social exclusion. In four unregistered studies (1a, 1b, 2, and 3) and one 					preregistered experiment (Study 4), we tested the hypothesis that the 					excluder’s physical attractiveness reduces the relationship between 					social exclusion and negative responding. Results showed that exclusion by a 					highly attractive source caused less aggressive and more prosocial responses 					than exclusion by a less attractive source (Studies 1–3). The interaction 					effect was mediated by perceived likeability of the excluding person (Study 3). 					The preregistered experiment did not confirm the interactive effect between 					exclusion and attractiveness (Study 4); however, exploratory analyses indicated 					the effect on pro- (but not antisocial) responding. Inconsistent findings as 					well as the theoretical and practical implications are discussed.","2017-08-01","2020-10-18 17:38:34","2020-10-18 17:38:34","2017-09-11 17:06:17","208-225","","4","48","","Social Psychology","","","","","","","","","","","","","econtent.hogrefe.com (Atypon)","","Citation Key: aydin_safety_2017 00000  https://osf.io/my8g2/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KTSVB8T5","journalArticle","2017","Dang, Junhua; Liu, Ying; Liu, Xiaoping; Mao, Lihua","The Ego Could Be Depleted, Providing Initial Exertion Is 					Depleting","Social Psychology","","1864-9335","10.1027/1864-9335/a000308","http://econtent.hogrefe.com/doi/full/10.1027/1864-9335/a000308",". The ego depletion effect has been examined by over 300 					independent studies during the past two decades. Despite its pervasive 					influence, recently this effect has been severely challenged and asserted to be 					a fake. Based on an up-to-date meta-analysis that examined the effectiveness of 					each frequently used depleting task, we preregistered the current experiment 					with the aim to examine whether there would be an ego depletion effect when the 					Stroop task is used as the depleting task. The results demonstrated a 					significant ego depletion effect. The current research highlights the importance 					of the depleting task’s effectiveness. That is to say, the 					“ego” could be “depleted,” but only when initial 					exertion is “depleting.”","2017-08-01","2020-10-18 17:38:34","2020-10-18 17:38:34","2017-09-11 16:58:44","242-245","","4","48","","Social Psychology","","","","","","","","","","","","","econtent.hogrefe.com (Atypon)","","Citation Key: dang_ego_2017 00000  https://osf.io/ydc7z/register/565fb3678c5e4a66b5582f67","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9T78V4Z5","journalArticle","2017","Heyman, Tom; Goossens, Kirsten; Hutchison, Keith A.; Storms, Gert","Does a Working Memory Load <i>Really</i> Influence Semantic Priming? A Self-replication Attempt","Collabra: Psychology","","2474-7394","10/ggb864","http://www.collabra.org/articles/10.1525/collabra.96/","Article: Does a Working Memory Load <i>Really</i> Influence Semantic Priming? A Self-replication Attempt","2017-08-07","2020-10-18 17:38:34","2020-10-18 17:38:34","2017-08-14 13:33:18","","","1","3","","","Does a Working Memory Load <i>Really</i> Influence Semantic Priming?","","","","","","","eng","Authors who publish with this journal agree to the following terms:    Authors retain copyright and grant the journal right of first publication with the work simultaneously licensed under a  Creative Commons Attribution License  that allows others to share the work with an acknowledgement of the work's authorship and initial publication in this journal.  Authors are able to enter into separate, additional contractual arrangements for the non-exclusive distribution of the journal's published version of the work (e.g., post it to an institutional repository or publish it in a book), with an acknowledgement of its initial publication in this journal.  Authors are permitted and encouraged to post their work online (e.g., in institutional repositories or on their website) prior to and during the submission process, as it can lead to productive exchanges, as well as earlier and greater citation of published work (See  The Effect of Open Access ).  All third-party images reproduced on this journal are shared under Educational Fair Use. For more information on  Educational Fair Use , please see  this useful checklist prepared by Columbia University Libraries .   All copyright  of third-party content posted here for research purposes belongs to its original owners.  Unless otherwise stated all references to characters and comic art presented on this journal are ©, ® or ™ of their respective owners. No challenge to any owner’s rights is intended or should be inferred.","","","","collabra.org","","Citation Key: heyman_does_2017 https://osf.io/sg28r/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7HXEBMVS","journalArticle","2017","Lumian, Daniel S.; McRae, Kateri","Preregistered Replication of “Affective Flexibility: Evaluative Processing Goals Shape Amygdala Activity”","Psychological Science","","0956-7976","10/gbw9hf","http://dx.doi.org/10.1177/0956797617719730","The human amygdala is sensitive to stimulus characteristics, and growing evidence suggests that it is also responsive to cognitive framing in the form of evaluative goals. To examine whether different evaluations of stimulus characteristics shape amygdala activation, we conducted a preregistered replication of Cunningham, Van Bavel, and Johnsen’s (2008) study demonstrating flexible mapping of amygdala activation to stimulus characteristics, depending on evaluative goals. Participants underwent functional MRI scanning while viewing famous names under three conditions: They were asked to report their overall attitude toward each name, their positive associations only, or their negative associations only. We observed an interaction between condition and rating type, identified as the effect of interest in Cunningham et al. (2008). Specifically, postscan positivity, but not negativity, ratings predicted left amygdala activation when participants were asked to evaluate positive, but not negative, associations with the names. These results provide convergent evidence that cognitive framing, in the form of evaluative goals, can significantly alter whether amygdala activation indexes positivity or negativity.","2017-08-09","2020-10-18 17:38:34","2020-10-18 17:38:34","2017-08-16 14:32:27","0956797617719730","","","","","Psychol Sci","Preregistered Replication of “Affective Flexibility","","","","","","","en","","","","","SAGE Journals","","https://osf.io/bifc7/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HA6MR4Q4","journalArticle","2017","Kunstman, Jonathan W.; Fitzpatrick, Christina B.; Smith, Pamela K.","Poisoned Praise: Discounted Praise Backfires and Undermines Subordinate Impressions in the Minds of the Powerful","Social Psychological and Personality Science","","1948-5506","10/gdzpmp","http://journals.sagepub.com/doi/abs/10.1177/1948550617712028","High-power people frequently receive compliments from subordinates, yet little is known about how high-power people respond to praise. The current research addresses this gap in the empirical literature by testing the primary hypothesis that high-power people discount others’ praise more than equal- and low-power people. Secondary hypotheses also tested whether high-power people’s tendency to discount positive feedback would paradoxically heighten negative perceptions of others. Evidence from two experiments (one preregistered) reveals that high-power participants discounted feedback from others more than low- and equal-power participants. However, high-power people’s tendency to discount feedback only produced negative partner perceptions when positive feedback, but not neutral feedback, was discounted. These results suggest that compliments may sometimes backfire and lead high-power people to discount praise and form negative impressions of subordinates.","2017-07-10","2020-10-18 17:38:34","2020-10-18 17:38:34","2017-07-17 14:27:11","1948550617712028","","","","","Social Psychological and Personality Science","Poisoned Praise","","","","","","","en","","","","","SAGE Journals","","Citation Key: kunstman_poisoned_2017-1 https://osf.io/qzjmy/?view_only=ed34916fa0dc4fda831804496570a00d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H4VMTIGI","journalArticle","2017","Won, Andrea Stevenson; Shriram, Ketaki; Tamir, Diana I.","Social Distance Increases Perceived Physical Distance","Social Psychological and Personality Science","","1948-5506","10/gdpnjg","http://journals.sagepub.com/doi/abs/10.1177/1948550617707017","Proximity, or spatial closeness, can generate social closeness—the closer people are together, the more they interact, affiliate, and befriend one another. Mediated communication allows people to bridge spatial distance and can increase social closeness between conversational partners, even when they are separated by distance. However, mediated communication may not always make people feel closer together. Here, we test a hypothesis derived from construal theory, about one way in which mediated communication might increase spatial distance, by imposing social distance between two texting partners. In three studies, the social distance generated by a text conversation correlated with estimates of spatial distance. Conversations designed to generate social distance increased estimates of spatial distance. We discuss this relationship in light of the rise in computer-mediated communication.","2017-07-12","2020-10-18 17:38:34","2020-10-18 17:38:34","","1948550617707017","","","","","Social Psychological and Personality Science","","","","","","","","en","","","","","SAGE Journals","","Citation Key: won_social_2017-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BKB6KT4V","journalArticle","2017","Motz, Benjamin A.; de Leeuw, Joshua R.; Carvalho, Paulo F.; Liang, Kaley L.; Goldstone, Robert L.","A dissociation between engagement and learning: Enthusiastic instructions fail to reliably improve performance on a memory task","PLOS ONE","","1932-6203","10/gbpjpg","http://dx.plos.org/10.1371/journal.pone.0181775","","2017-07-21","2020-10-18 17:38:34","2020-10-18 17:38:34","2017-10-06 15:23:24","e0181775","","7","12","","","A dissociation between engagement and learning","","","","","","","en","","","","","CrossRef","","Citation Key: motz_dissociation_2017-1 00001","","","","","","Ito, Etsuro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8HMZC4TU","journalArticle","2017","Pepper, Gillian V.; Corby, D. Helen; Bamber, Rachel; Smith, Holly; Wong, Nicky; Nettle, Daniel","The influence of mortality and socioeconomic status on risk and delayed rewards: a replication with British participants","PeerJ","","2167-8359","10/gbqhrv","https://peerj.com/articles/3580","Here, we report three attempts to replicate a finding from an influential psychological study (Griskevicius et al., 2011b). The original study found interactions between childhood SES and experimental mortality-priming condition in predicting risk acceptance and delay discounting outcomes. The original study used US student samples. We used British university students (replication 1) and British online samples (replications 2 and 3) with a modified version of the original priming material, which was tailored to make it more credible to a British audience. We did not replicate the interaction between childhood SES and mortality-priming condition in any of our three experiments. The only consistent trend of note was an interaction between sex and priming condition for delay discounting. We note that psychological priming effects are considered fragile and often fail to replicate. Our failure to replicate the original finding could be due to demographic differences in study participants, alterations made to the prime, or other study limitations. However, it is also possible that the previously reported interaction is not a robust or generalizable finding.","2017-07-25","2020-10-18 17:38:34","2020-10-18 17:38:34","2017-07-31 20:24:01","e3580","","","5","","PeerJ","The influence of mortality and socioeconomic status on risk and delayed rewards","","","","","","","en","","","","","peerj.com","","Citation Key: pepper_influence_2017 https://osf.io/wzc9n/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NZBD78AA","journalArticle","2017","Tankard, Margaret E.; Paluck, Elizabeth Levy","The Effect of a Supreme Court Decision Regarding Gay Marriage on Social Norms and Personal Attitudes","Psychological Science","","0956-7976","10/cbsb","http://dx.doi.org/10.1177/0956797617709594","We propose that institutions such as the U.S. Supreme Court can lead individuals to update their perceptions of social norms, in contrast to the mixed evidence on whether institutions shape individuals’ personal opinions. We studied reactions to the June 2015 U.S. Supreme Court ruling in favor of same-sex marriage. In a controlled experimental setting, we found that a favorable ruling, when presented as likely, shifted perceived norms and personal attitudes toward increased support for gay marriage and gay people. Next, a five-wave longitudinal time-series study using a sample of 1,063 people found an increase in perceived social norms supporting gay marriage after the ruling but no change in personal attitudes. This pattern was replicated in a separate between-subjects data set. These findings provide the first experimental evidence that an institutional decision can change perceptions of social norms, which have been shown to guide behavior, even when individual opinions are unchanged.","2017-07-31","2020-10-18 17:38:34","2020-10-18 17:38:34","2017-08-07 13:10:46","0956797617709594","","","","","Psychol Sci","","","","","","","","en","","","","","SAGE Journals","","Citation Key: tankard_effect_2017-1 https://osf.io/q4n2b/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RP4JKCWX","journalArticle","2017","Kemper, Nathan S.; Newheiser, Anna","To Confront or to Avoid: How Do People Respond to Violations of Moral Norms?","Social Psychological and Personality Science","","1948-5506","10/gd86br","http://dx.doi.org/10.1177/1948550617722831","What do people want to do in response to witnessing someone violate a moral norm? Prior research posits that violations of distinct norms elicit specific emotions, specifically anger and disgust. We examined whether moral violations analogously elicit distinct behavioral responses, focusing on desires to confront and avoid moral violators. Participants read scenarios depicting harmful and impure actions (Study 1) or violations of all six content domains proposed by Moral Foundations Theory (Study 2). Bayesian inference revealed that participants expressed distinctively high levels of desire to avoid (vs. confront) violators of purity norms. Violations of other moral norms did not similarly elicit unique patterns of avoidance or confrontation. Thus, behavioral responses to moral violators depend in part on which norm was violated, with impure acts eliciting a uniquely strong avoidance response. Moral judgment can serve as a precursor to strategic action in the face of perceived immorality.","2017-08-02","2020-10-18 17:38:34","2020-10-18 17:38:34","2017-08-08 12:54:14","1948550617722831","","","","","Social Psychological and Personality Science","To Confront or to Avoid","","","","","","","en","","","","","SAGE Journals","","https://osf.io/zuwxk","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GNHSJ2MM","journalArticle","2017","Wood, Katherine; Simons, Daniel J.","Selective Attention in Inattentional Blindness: Selection is Specific but Suppression is Not","Collabra: Psychology","","2474-7394","10/c4z3","http://www.collabra.org/articles/10.1525/collabra.90/print/","Collabra: Psychology is the mission-driven Open Access journal that shares not only the research but also the value created by the academic community. That means all of us.","2017-08-07","2020-10-18 17:38:34","2020-10-18 17:38:34","2017-08-14 13:32:23","","","1","3","","","Selective Attention in Inattentional Blindness","","","","","","","eng","Authors who publish with this journal agree to the following terms:    Authors retain copyright and grant the journal right of first publication with the work simultaneously licensed under a  Creative Commons Attribution License  that allows others to share the work with an acknowledgement of the work's authorship and initial publication in this journal.  Authors are able to enter into separate, additional contractual arrangements for the non-exclusive distribution of the journal's published version of the work (e.g., post it to an institutional repository or publish it in a book), with an acknowledgement of its initial publication in this journal.  Authors are permitted and encouraged to post their work online (e.g., in institutional repositories or on their website) prior to and during the submission process, as it can lead to productive exchanges, as well as earlier and greater citation of published work (See  The Effect of Open Access ).  All third-party images reproduced on this journal are shared under Educational Fair Use. For more information on  Educational Fair Use , please see  this useful checklist prepared by Columbia University Libraries .   All copyright  of third-party content posted here for research purposes belongs to its original owners.  Unless otherwise stated all references to characters and comic art presented on this journal are ©, ® or ™ of their respective owners. No challenge to any owner’s rights is intended or should be inferred.","","","","collabra.org","","Citation Key: wood_selective_2017 https://osf.io/8nckf/?view_only=3a0c7972c48744b19e11902e32a73764","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
